logFC,AveExpr,t,P.Value,adj.P.Val,B,group
0.7479364227122307,-9.492321439656326,2.690596326625999,0.037602633360920484,0.36787424005813874,-3.982459870044944,Not
0.7687537445754646,-7.41900809765165,2.690517951590204,0.03760646184675526,0.36787424005813874,-3.982565554955113,Not
8.44233129963315,-15.3476926363753,2.6841919704176918,0.03791686246213272,0.36787424005813874,-3.9910973917380055,Not
8.237889247509951,-15.202544007921075,2.654803037000213,0.03939547337913906,0.36868220165516313,-4.030773547436517,Not
0.5316554029159892,-9.243704249829465,2.6536163334409664,0.039456465240971274,0.36868220165516313,-4.032376964468795,Not
-1.0600861929017622,-9.083905463277448,-2.6521613656668275,0.03953138321528723,0.36868220165516313,-4.03434298387883,Not
-0.5973005256512449,-6.943396383052675,-2.64201163862951,0.0400582715784059,0.36868220165516313,-4.048061904813894,Not
0.5234992649897272,-8.402904453941462,2.637088324982268,0.04031655845500142,0.36868220165516313,-4.0547190964520805,Not
-0.5162094179217505,-9.413047416082419,-2.635018472066613,0.04042568000604859,0.36868220165516313,-4.057518398822685,Not
0.6006306983526564,-9.806953418284998,2.6271448124825514,0.040843678298696943,0.3688062832516001,-4.068169504360243,Not
0.6024538072715178,-8.471294022492087,2.6079697572517158,0.041881150001868685,0.37446675295788473,-4.094125637270739,Not
-0.7570698307200558,-10.543800040434597,-2.5741368849014377,0.04378112179148574,0.38658984751532616,-4.13997877447731,Not
7.689238580877149,-16.28601974522345,2.5688749685701424,0.04408480717280035,0.38658984751532616,-4.147116162979394,Not
7.309457722668327,-16.486895598259938,2.549217161546798,0.045239388452627774,0.3929364025599669,-4.1737938382656274,Not
-9.035649544066938,-13.960765908852885,-2.5386067260546903,0.045875953567350705,0.3947063174851306,-4.188201676339336,Not
-0.5093062501456638,-3.8519477346690674,-2.517089532888449,0.04719636309683937,0.4003744500769939,-4.2174365608135425,Not
-7.437379995942525,-15.682466413008013,-2.507987378780462,0.04776704895309384,0.4003744500769939,-4.229809827336556,Not
7.631402700057926,-15.819785971191463,2.5034567830561847,0.04805384091586869,0.4003744500769939,-4.23596995961583,Not
6.802101018884674,-16.793326991147737,2.499735414840031,0.04829077796981286,0.4003744500769939,-4.241030454304082,Not
7.4579139262892244,-15.840298857120239,2.4850429381140215,0.049238441406709986,0.40406928922710533,-4.261015473620626,Not
-0.5044526170869661,-7.33697205680592,-2.4791732268253974,0.049622544291048024,0.40406928922710533,-4.269001921488937,Not
0.49269745444896706,-8.76016822080593,2.4516982951818758,0.051463216641623344,0.4153491467005353,-4.306401031217607,Not
0.5745394700904001,-10.643736310737674,2.4341141897206384,0.052679143669503256,0.42143314935602605,-4.330349131555727,Not
-0.4686848461675446,-7.4876143780525855,-2.398820296159531,0.055212376989078875,0.4378581549046951,-4.378440094287777,Not
-0.776338713885723,-12.000333130691939,-2.3907257303193448,0.05581131736201589,0.4387924261565387,-4.389473227817286,Not
7.136204075875597,-16.52007178162695,2.360150928766885,0.05813619231840581,0.4509210146788697,-4.431156118270252,Not
0.6181844767188025,-8.679289365394766,2.357240303344022,0.058362771235773596,0.4509210146788697,-4.435124732859076,Not
-1.5682542091392513,-11.9530609820148,-2.3511831047588236,0.058837281520598125,0.4509210146788697,-4.443383881445305,Not
8.52589106919979,-14.308562729824905,2.311033865840829,0.06208681645336867,0.45507333006594014,-4.498131515644809,Not
7.797688172787225,-15.348236785297463,2.3036886770494314,0.06270142001379085,0.45507333006594014,-4.508147196395177,Not
-0.5198691385207042,-8.973491236221038,-2.297636257117492,0.06321264357173226,0.45507333006594014,-4.5163998442434705,Not
0.6367530860968866,-9.907238069972479,2.282739545346231,0.06448959259205496,0.45507333006594014,-4.536710562729363,Not
-0.6857089289289462,-11.503941304913475,-2.2648298892741443,0.06606062590058476,0.45507333006594014,-4.561125588053966,Not
7.964425390861727,-15.065814718400313,2.2567948830472435,0.06677840407504468,0.45507333006594014,-4.572077472282341,Not
7.033063338118797,-16.005355178283924,2.2401069961999878,0.06829528871961786,0.45507333006594014,-4.594819212337708,Not
-0.45759043286292256,-2.9258251479111186,-2.228650704010588,0.06935739990802829,0.45507333006594014,-4.610427640665439,Not
0.554091303855051,-11.620823364777875,2.227085417164767,0.06950384801561237,0.45507333006594014,-4.612559965229089,Not
0.8040936899798101,-10.428711720874453,2.212904786832313,0.07084534532789294,0.45507333006594014,-4.631874341923452,Not
-5.045717093324825,-24.05256621243649,-2.2106059283161197,0.07106534364878037,0.45507333006594014,-4.635004850799199,Not
0.500634105820577,-10.050636432625582,2.2102171494269163,0.0711026195484194,0.45507333006594014,-4.635534259636994,Not
8.604886997020355,-14.228071779450323,2.2047062302113054,0.0716331949971627,0.45507333006594014,-4.643038048980844,Not
-0.5599396147110625,-9.566867687910898,-2.2024265705286163,0.0718538757041686,0.45507333006594014,-4.646141775221389,Not
6.758968150756722,-23.19594068372054,2.1977638515281095,0.07230744925115164,0.45507333006594014,-4.652489421484453,Not
7.044141965811001,-23.0533537761934,2.1938345993461623,0.07269198216973662,0.45507333006594014,-4.657837926808562,Not
6.08210868193402,-23.53437041813189,2.1915335273230756,0.07291815982214496,0.45507333006594014,-4.660969875762053,Not
7.694560008760423,-22.728144754718688,2.1874271330534047,0.0733236033730736,0.45507333006594014,-4.666558499305733,Not
1.0872214247194254,-10.760988853595238,2.18597873989358,0.07346716748582145,0.45507333006594014,-4.668529537547562,Not
7.1478954296326975,-23.001477044282552,2.1838305245191925,0.0736806348989548,0.45507333006594014,-4.67145276679051,Not
7.112702559096292,-23.01907347955075,2.183792497859959,0.07368441938489109,0.45507333006594014,-4.6715045106465105,Not
6.660053874545667,-23.245397821826064,2.183250671062727,0.07373836493364219,0.45507333006594014,-4.672241781798487,Not
6.501556562078225,-23.324646478059787,2.183034772960026,0.07375987166760853,0.45507333006594014,-4.672535553891827,Not
6.472702399705593,-23.3390735592461,2.1829938183260538,0.07376395210597046,0.45507333006594014,-4.672591280555915,Not
5.965758051284123,-23.592545733456838,2.1821784812730365,0.07384523543185403,0.45507333006594014,-4.673700688941055,Not
0.5356046023275631,-9.361879383879543,2.174617491682343,0.07460345110238702,0.45507333006594014,-4.683987378604586,Not
-8.346932848392257,-14.196884482913292,-2.1675491197520773,0.07531956491222667,0.45507333006594014,-4.693601564914168,Not
6.8503929716492,-23.1502282732743,2.1664787167212882,0.0754286292271506,0.45507333006594014,-4.6950572938303905,Not
6.8311573955539515,-23.159846061321925,2.166403726777278,0.07543627614673572,0.45507333006594014,-4.695159276789263,Not
6.591183391785172,-23.279833063206315,2.16542454921973,0.07553619913767715,0.45507333006594014,-4.696490889942871,Not
0.5467979184076999,-11.931199695364874,2.1651537023131144,0.07556386268043967,0.45507333006594014,-4.696859214814006,Not
6.5017088055149195,-23.32457035634144,2.1650375107035096,0.07557573338048347,0.45507333006594014,-4.697017222784815,Not
5.960912101155365,-23.594968708521215,2.1624015530550857,0.07584555501099002,0.45507333006594014,-4.700601665307733,Not
7.928672326258248,-14.6851940703636,2.1555790096210012,0.07654856347562872,0.4562894764037477,-4.7098775564360595,Not
7.79558660095595,-18.705691652334327,2.1456709962227847,0.07758152845519573,0.4594438568255747,-4.723344208364354,Not
0.9035166298519623,-8.97009888269613,2.1342639540074684,0.07878863578733455,0.4632098211346924,-4.738841718659447,Not
7.361095639343727,-15.351206908423462,2.130107727548021,0.07923325887830265,0.4632098211346924,-4.744486492940492,Not
8.042007289287547,-14.320791917220523,2.1052595864785304,0.08194597964200093,0.47588291366426994,-4.778211843253614,Not
6.7129870704274985,-15.796776023187824,2.1007843525623255,0.08244462758657309,0.47588291366426994,-4.784281615210697,Not
0.7663008031310721,-8.81407325169241,2.0959864625046523,0.08298269602935432,0.47597621873440965,-4.790787469570878,Not
-0.7653205482802701,-7.995182530461855,-2.083875032433751,0.08435707506996055,0.4808353278987752,-4.807203026652177,Not
6.222411871804152,-16.90264016886265,2.0544077405300856,0.08779940214796685,0.49734816620463207,-4.84709514179073,Not
0.43956708893064267,-7.6058906831197515,2.0440251105946574,0.08904629906762394,0.4974648640122617,-4.861133681989112,Not
7.671947675782075,-14.315827197650382,2.0435974483502957,0.0890980457701859,0.4974648640122617,-4.861711728146892,Not
-0.6298977822148615,-10.626996885630419,-2.0368107224200998,0.08992336102653704,0.4974648640122617,-4.870882741064108,Not
6.459848799350574,-16.680936705076988,2.0361684734545236,0.09000186684432367,0.4974648640122617,-4.8717504049067815,Not
-7.720253778429225,-16.308179996642263,-2.0299965541142746,0.0907598757184469,0.4986325702121902,-4.880086575014635,Not
-6.528755155556226,-19.762156450224712,-2.0243386077762766,0.09146048821751676,0.49947284583458257,-4.887725381077594,Not
-0.5258182712356181,-10.12614718558659,-2.011497649128241,0.09307110585827753,0.5052431460877923,-4.905050404101681,Not
0.40267760147981857,-7.422488099695963,2.00640584217998,0.09371774104934547,0.505743075958598,-4.911915682091781,Not
0.7836454549107508,-12.652371219274075,1.9975803204258338,0.0948493987114715,0.5068483735148716,-4.923808742562998,Not
0.46999734913098834,-9.746089222640355,1.9961502923059133,0.09503407003403842,0.5068483735148716,-4.925735037661585,Not
-0.517333763727299,-10.93286612734135,-1.9914180796151784,0.0956477916049501,0.5071557322308982,-4.932107912634144,Not
0.619855036176677,-10.781732479245738,1.982545339248014,0.09680938143407872,0.5103477217796519,-4.944050215877143,Not
6.85177474622027,-15.338589836422713,1.9718323809624696,0.09823100084524786,0.5148659354647473,-4.958457522179062,Not
7.813257621295254,-15.9190349853831,1.959222806446067,0.09993146594977352,0.5150340919246827,-4.975398263284904,Not
8.933728641994563,-14.395712224163043,1.9591791351286836,0.0999374067985116,0.5150340919246827,-4.9754569017047405,Not
-0.38676315879305534,-8.895590402519064,-1.9590331068841995,0.09995727441959304,0.5150340919246827,-4.975652975289149,Not
-0.5763763790574377,-8.957856382324298,-1.9502845542149547,0.10115487042371507,0.5182766394743155,-4.987394952540189,Not
7.144242179624926,-15.046117945190188,1.9444458569942167,0.10196220385125393,0.5194945805158859,-4.995226102201367,Not
-0.41374961264693244,-7.818727631470942,-1.9306658406632193,0.10389353103506284,0.5248649506425462,-5.013691105323921,Not
-6.557368685895275,-17.547784768005762,-1.9287336301240154,0.1041672763884878,0.5248649506425462,-5.016278233941278,Not
0.8916933210161702,-9.673525755265509,1.9244560830306938,0.1047758888437858,0.524878108801335,-5.022003856371666,Not
0.4041081940908109,-7.693623754015934,1.9145884503570376,0.10619357674196155,0.524878108801335,-5.0352024169092955,Not
8.48678629412983,-14.822624151478287,1.911716240439719,0.10660984961861827,0.524878108801335,-5.039041624432203,Not
0.5746060335349217,-9.409372230378377,1.9039336551219184,0.10774606569819561,0.524878108801335,-5.049438507401007,Not
0.5160956381548463,-11.03605717605925,1.8983862181806175,0.10856339291878986,0.524878108801335,-5.056844078242429,Not
-0.43321184362871,-10.246913570789843,-1.894649916326401,0.10911738852315946,0.524878108801335,-5.061829320599769,Not
-0.5684539261119887,-8.433737635393522,-1.8878987828932037,0.11012561819814362,0.524878108801335,-5.070831887641616,Not
-0.46509258351971994,-9.206005414725936,-1.887809738617062,0.11013897860195963,0.524878108801335,-5.070950581384567,Not
0.3786327438545811,-9.052481716023399,1.882323494661493,0.11096529311953802,0.524878108801335,-5.07826127294331,Not
-0.41084088436633337,-10.732127183935132,-1.8757402870563933,0.11196504138772718,0.524878108801335,-5.087027597136717,Not
0.3698538885293239,-11.811097001646989,1.861363406352133,0.11417985684605504,0.524878108801335,-5.106148313589217,Not
-7.718796870013055,-15.247202440569,-1.858842821627517,0.11457265740655549,0.524878108801335,-5.109497158967931,Not
0.4736031455718752,-12.144668125039937,1.8522959909853538,0.11559922115084932,0.524878108801335,-5.118190374102959,Not
0.42968869165902746,-9.821088966531683,1.8271295745774905,0.11963162782985744,0.524878108801335,-5.151539777147669,Not
0.7337265906055279,-12.827046788444338,1.8074158777971585,0.12288795928343137,0.524878108801335,-5.177584837578198,Not
7.511306256666121,-22.81977163076584,1.8002531470717122,0.12409279564775001,0.524878108801335,-5.1870301141917725,Not
0.3729791011730983,-7.739048528541496,1.7988748827952379,0.12432597349066393,0.524878108801335,-5.1888464707042745,Not
7.839018905769972,-22.655915306213913,1.7945776997285272,0.12505577364438866,0.524878108801335,-5.194507204876266,Not
5.996310573039349,-16.368874222924802,1.792152593531301,0.12546950786587951,0.524878108801335,-5.197700252018338,Not
-1.048858684273526,-10.998363971837536,-1.7906545715639344,0.12572575471144737,0.524878108801335,-5.199672069811604,Not
6.531651272681948,-23.309599122757927,1.79032430431943,0.12578231889072086,0.524878108801335,-5.20010673532332,Not
7.2903664021184476,-22.930241558039675,1.7902486722219326,0.1257952757890227,0.524878108801335,-5.20020627190514,Not
7.289712434808724,-22.930568541694537,1.7861743086141406,0.12649523192554135,0.524878108801335,-5.205566729927023,Not
-7.464332039332422,-22.843258739432688,-1.7859425623466887,0.12653516054263478,0.524878108801335,-5.205871529818148,Not
8.413306122783297,-22.368771697707245,1.78444594947486,0.12679331941434457,0.524878108801335,-5.207839665552905,Not
0.5236862513623439,-9.98648966511898,1.7831254064781494,0.12702153994432666,0.524878108801335,-5.209575889741395,Not
7.8067200088220225,-22.672064754687888,1.782883869209184,0.12706332715822993,0.524878108801335,-5.209893420708982,Not
7.229090613004875,-22.960879452596462,1.7825314406078965,0.12712432356118109,0.524878108801335,-5.210356711359573,Not
6.3990346457183485,-23.375907436239725,1.7817372697508465,0.12726188051326603,0.524878108801335,-5.211400610549974,Not
-0.3625958765185482,-6.537054828028529,-1.7813732885684002,0.1273249742674387,0.524878108801335,-5.211879004128299,Not
8.35608590269958,-14.03771571890756,1.7809178241375265,0.12740396963828687,0.524878108801335,-5.212477600125171,Not
-8.085178130612098,-14.845443607150676,-1.780541027910259,0.1274693575078596,0.524878108801335,-5.21297277473447,Not
0.630176117410473,-10.975213199613913,1.7788773332596208,0.1277584662277957,0.524878108801335,-5.215158813354734,Not
6.841237870187422,-16.650372092787613,1.7780922328735254,0.12789512227433114,0.524878108801335,-5.216190215580757,Not
7.944026232370749,-22.603411642913525,1.7774434733489832,0.12800815564288653,0.524878108801335,-5.217042410363198,Not
6.242281379172649,-23.454284069512575,1.7742912070281076,0.1285587823858908,0.524878108801335,-5.221181939679108,Not
7.909123195997301,-15.061689313170625,1.767135359734522,0.1298174422901284,0.524878108801335,-5.230571415908596,Not
7.13544721514055,-16.1813233387199,1.7622184340591085,0.13068933743589894,0.524878108801335,-5.237016987306417,Not
0.6022595293211737,-10.660996106604014,1.76177570535295,0.1307681274104983,0.524878108801335,-5.237597110744237,Not
0.37170278162773585,-9.094639943511995,1.7427024628314576,0.1342073054626969,0.524878108801335,-5.262549949760771,Not
0.5217685107873269,-11.990729310231213,1.7379016103741358,0.13508689929359555,0.524878108801335,-5.268818336845305,Not
-5.6925408777929025,-11.114198352426035,-1.7308422376139299,0.1363905899469658,0.524878108801335,-5.2780263659337106,Not
6.350967875910996,-20.4680654191683,1.7152012740126132,0.13932322869760697,0.524878108801335,-5.298387849182581,Not
0.32540121858285076,-7.602654016441898,1.7067006283839024,0.14094289712784175,0.524878108801335,-5.309430313999105,Not
4.743779275052702,-14.2721174910029,1.7014208558838158,0.1419581344896586,0.524878108801335,-5.316280228106806,Not
6.556182299841932,-16.765120006267562,1.694592268302788,0.14328179304610217,0.524878108801335,-5.325129651687471,Not
-8.529942261949362,-22.31045362812422,-1.6937394648956328,0.14344794522322596,0.524878108801335,-5.3262340397550005,Not
7.848352735357349,-22.651248391420225,1.6935349230469257,0.14348782418050438,0.524878108801335,-5.326498896993221,Not
8.636344524210227,-22.257252496993786,1.693521372450156,0.1434904664848993,0.524878108801335,-5.326516443036331,Not
7.652198272376072,-22.749325622910863,1.6934648930575056,0.1435014802195984,0.524878108801335,-5.326589575117031,Not
7.618642024125425,-22.766103747036187,1.693452369005899,0.1435039225775447,0.524878108801335,-5.3266057917222405,Not
7.444685470465924,-22.853082023865937,1.6933847110738087,0.14351711748279586,0.524878108801335,-5.326693397054736,Not
6.826198158631318,-23.162325679783237,1.6931009200687543,0.14357247637539663,0.524878108801335,-5.327060845232923,Not
6.976972997388398,-23.0869382604047,1.6929641256714172,0.14359916819563145,0.524878108801335,-5.327237957484154,Not
-7.453274839241651,-19.32120342436605,-1.6929569803084374,0.14360056255790768,0.524878108801335,-5.327247208697725,Not
-6.854401219609148,-23.148224149294325,-1.6929402897388548,0.1436038196448428,0.524878108801335,-5.327268818191595,Not
7.202132206300146,-22.974358655948826,1.6929048176143529,0.14361074210418145,0.524878108801335,-5.327314744179361,Not
6.152524884102075,-23.499162317047862,1.6924160289954469,0.14370616338998385,0.524878108801335,-5.327947550716901,Not
0.4282377876090848,-8.85904300552353,1.6921838217533423,0.14375151654775228,0.524878108801335,-5.32824815567423,Not
-6.611515399784594,-23.2696670592066,-1.6921135487763332,0.14376524454583073,0.524878108801335,-5.328339125287585,Not
7.116171537749249,-15.900381499461425,1.6915969885029607,0.14386619512584695,0.524878108801335,-5.329007784703583,Not
6.919614634029617,-23.115617442084087,1.6915826602157278,0.1438689962665402,0.524878108801335,-5.329026330969665,Not
6.417806204042922,-23.36652165707744,1.6913873209584698,0.14390718986122641,0.524878108801335,-5.329279169433528,Not
6.9236534798255,-23.11359801918615,1.6906293240557482,0.1440554904499733,0.524878108801335,-5.330260198617953,Not
